,ID,dems,reps,
4058,"764851009004810241	",7,0,7
4063,"2790426730	",7,0,7
4064,"4070850034	",7,0,7
4065,"82622770	",7,0,7
4066,"818737957	",7,0,7
4067,"1007839532899696641	",7,0,7
4071,"874972655153283073	",7,0,7
4077,"2335897674	",7,0,7
4080,"268001119	",7,0,7
4081,"1005185425282142210	",7,0,7
4082,"825511017434066945	",7,0,7
4083,"30128109	",7,0,7
4085,"1117932378	",7,0,7
4086,"28640108	",7,0,7
4088,"701993725	",7,0,7
4089,"270079997	",7,0,7
4092,"998022545856081920	",7,0,7
4097,"873288655095214080	",7,0,7
4101,"4778470757	",7,0,7
4102,"843941554364579840	",7,0,7
4104,"60654648	",7,0,7
4110,"191625450	",7,0,7
4111,"996931644903841793	",7,0,7
4113,"2227791792	",7,0,7
4114,"715284641	",7,0,7
4115,"774689925820063744	",7,0,7
4121,"1138060628	",7,0,7
4122,"50428849	",7,0,7
4123,"1921558788	",7,0,7
4125,"993896734324547586	",7,0,7
4126,"4568401212	",7,0,7
4130,"23267878	",7,0,7
4133,"52289210	",7,0,7
4135,"1651208408	",7,0,7
4143,"864487498935787520	",7,0,7
4144,"763092467243778048	",7,0,7
4148,"296978188	",7,0,7
4149,"4412143822	",7,0,7
4157,"118468850	",7,0,7
4158,"2347940717	",7,0,7
4159,"815949607679262720	",7,0,7
4160,"43758222	",7,0,7
4161,"257167130	",7,0,7
4163,"980110128195297281	",7,0,7
4170,"459803691	",7,0,7
4171,"978414435067940865	",7,0,7
4175,"937775009191383040	",7,0,7
4176,"18168487	",7,0,7
4181,"39642324	",7,0,7
4184,"1929590059	",7,0,7
4187,"27787539	",7,0,7
4189,"750798930338803712	",7,0,7
4192,"290844912	",7,0,7
4195,"80821322	",7,0,7
4199,"22956765	",7,0,7
4200,"749481620772679680	",7,0,7
4202,"2817349341	",7,0,7
4204,"2799719771	",7,0,7
4205,"2332215008	",7,0,7
4207,"713168621615230976	",7,0,7
4213,"23608733	",7,0,7
4216,"33634189	",7,0,7
4218,"294378438	",7,0,7
4219,"2259918818	",7,0,7
4220,"965709651038752768	",7,0,7
4221,"2740338237	",7,0,7
4222,"963923781344313344	",7,0,7
4223,"803804445268148224	",7,0,7
4224,"807642652682223616	",7,0,7
4226,"189018166	",7,0,7
4227,"250750630	",7,0,7
4230,"817074807015669760	",7,0,7
4231,"817827189265670146	",7,0,7
4232,"599770091	",7,0,7
4233,"896321540	",7,0,7
4234,"881527565302747136	",7,0,7
4235,"66562309	",7,0,7
4237,"37108214	",7,0,7
4238,"88176955	",7,0,7
4239,"2277455859	",7,0,7
4240,"1405116534	",7,0,7
4241,"37297840	",7,0,7
4242,"989365711	",7,0,7
4250,"2431786207	",7,0,7
4253,"141367859	",7,0,7
4254,"15988705	",7,0,7
4255,"861254460961640448	",7,0,7
4256,"242566949	",7,0,7
4257,"4306490653	",7,0,7
4258,"926084259013685248	",7,0,7
4259,"822559234781024256	",7,0,7
4260,"38894117	",7,0,7
4262,"273177606	",7,0,7
4263,"898919219538022403	",7,0,7
4264,"894353935103905794	",7,0,7
4268,"24786623	",7,0,7
4271,"760171075653206016	",7,0,7
4274,"86291795	",7,0,7
4276,"831938725772931072	",7,0,7
4279,"34511528	",7,0,7
4281,"702633255984476162	",7,0,7
4282,"26878183	",7,0,7
4283,"3111889034	",7,0,7
4285,"805559074364551173	",7,0,7
4288,"181508223	",7,0,7
4290,"14352930	",7,0,7
4294,"3908517755	",7,0,7
4295,"773682198385950720	",7,0,7
4297,"288912257	",7,0,7
4299,"15159600	",7,0,7
4300,"24809981	",7,0,7
4301,"1668268176	",7,0,7
4302,"750131636671479808	",7,0,7
4304,"957997702096347136	",7,0,7
4306,"3198743173	",7,0,7
4307,"915967286904786944	",7,0,7
4308,"945679784549347329	",7,0,7
4309,"265012754	",7,0,7
4310,"56884150	",7,0,7
4312,"852231488	",7,0,7
4313,"18293720	",7,0,7
4314,"336699870	",7,0,7
4317,"781303614560100352	",7,0,7
4318,"316231563	",7,0,7
4321,"225471614	",7,0,7
4322,"4825957170	",7,0,7
4323,"50828690	",7,0,7
4324,"23037326	",7,0,7
4328,"299285595	",7,0,7
4332,"225498660	",7,0,7
4338,"2303842880	",7,0,7
4339,"931999011573256192	",7,0,7
4343,"1079403829	",7,0,7
4344,"2296674926	",7,0,7
4348,"46949973	",7,0,7
4349,"953016293292036096	",7,0,7
4351,"1286798574	",7,0,7
4355,"2661946357	",7,0,7
4356,"879539283815653376	",7,0,7
4358,"951790337953009665	",7,0,7
4360,"4541535439	",7,0,7
4361,"1324297788	",7,0,7
4362,"817158838164029440	",7,0,7
4363,"3091719899	",7,0,7
4366,"436928528	",7,0,7
4369,"755587629119266816	",7,0,7
4372,"227109614	",7,0,7
4373,"935320429668868096	",7,0,7
4375,"949721469726150656	",7,0,7
4376,"737788554	",7,0,7
4377,"949374362297290757	",7,0,7
4379,"941000686275387392	",7,0,7
4382,"2440798230	",7,0,7
4383,"505176849	",7,0,7
4386,"18916061	",7,0,7
4389,"944970426274451456	",7,0,7
4390,"3238451743	",7,0,7
4393,"549985575	",7,0,7
4395,"910292078676070400	",7,0,7
4396,"37667548	",7,0,7
4397,"3105535680	",7,0,7
4398,"1461214346	",7,0,7
4399,"29340402	",7,0,7
4401,"21699625	",7,0,7
4405,"1478995176	",7,0,7
4408,"1019032993	",7,0,7
4409,"942044003377311744	",7,0,7
4412,"432833940	",7,0,7
4415,"1118340512	",7,0,7
4422,"835905000949837824	",7,0,7
4425,"170087899	",7,0,7
4426,"17717593	",7,0,7
4428,"18822834	",7,0,7
4430,"22029966	",7,0,7
4431,"3037232182	",7,0,7
4434,"285998811	",7,0,7
4435,"939153360464306177	",7,0,7
4437,"822483430948634625	",7,0,7
4441,"838498779351306241	",7,0,7
4443,"238259800	",7,0,7
4444,"396849913	",7,0,7
4445,"31066576	",7,0,7
4447,"798288979284004864	",7,0,7
4449,"76258451	",7,0,7
4450,"2755034160	",7,0,7
4451,"937541809043107841	",7,0,7
4452,"71631924	",7,0,7
4453,"937504736726708224	",7,0,7
4454,"937456566080561152	",7,0,7
4455,"22137864	",7,0,7
4457,"350642536	",7,0,7
4458,"553081052	",7,0,7
4459,"33738177	",7,0,7
4460,"1052823074	",7,0,7
4461,"252443566	",7,0,7
4462,"4146934274	",7,0,7
4463,"22699692	",7,0,7
4464,"822614090908569600	",7,0,7
4465,"835362524195356672	",7,0,7
4466,"14439437	",7,0,7
4467,"117941270	",7,0,7
4471,"533739406	",7,0,7
4474,"1729758474	",7,0,7
4475,"178902353	",7,0,7
4476,"27307896	",7,0,7
4479,"2386539896	",7,0,7
4481,"294358169	",7,0,7
4482,"167425758	",7,0,7
4483,"17967343	",7,0,7
4484,"305661348	",7,0,7
4487,"211371955	",7,0,7
4490,"262527141	",7,0,7
4491,"711226470056783872	",7,0,7
4494,"891364554877358083	",7,0,7
4495,"1143557569	",7,0,7
4496,"3153259508	",7,0,7
4497,"4873160416	",7,0,7
4499,"3320718475	",7,0,7
4500,"825084365734506496	",7,0,7
4501,"2218135326	",7,0,7
4506,"930242617207427072	",7,0,7
4507,"929795472822239237	",7,0,7
4508,"66275194	",7,0,7
4511,"716733902	",7,0,7
4512,"880857520574803968	",7,0,7
4513,"413133658	",7,0,7
4515,"797721004780851201	",7,0,7
4517,"909217609454948357	",7,0,7
4522,"3264958878	",7,0,7
4523,"613872314	",7,0,7
4529,"374717275	",7,0,7
4531,"2220651660	",7,0,7
4532,"67979128	",7,0,7
4533,"243454901	",7,0,7
4538,"389595160	",7,0,7
4540,"21748512	",7,0,7
4541,"98324449	",7,0,7
4545,"710066495	",7,0,7
4547,"923071887844036610	",7,0,7
4550,"1864091252	",7,0,7
4551,"77133371	",7,0,7
4553,"1051332103	",7,0,7
4554,"1101093829	",7,0,7
4555,"86644028	",7,0,7
4556,"347853768	",7,0,7
4558,"170564977	",7,0,7
4559,"2823371286	",7,0,7
4578,"715096852803112960	",7,0,7
4579,"777851597447626752	",7,0,7
4582,"1397830890	",7,0,7
4583,"917465379131105281	",7,0,7
4585,"22804501	",7,0,7
4589,"2831295021	",7,0,7
4590,"346172561	",7,0,7
4591,"3124670506	",7,0,7
4592,"482613818	",7,0,7
4593,"827209895145533440	",7,0,7
4595,"18678803	",7,0,7
4596,"100044211	",7,0,7
4597,"87744489	",7,0,7
4600,"2446418336	",7,0,7
4601,"414022468	",7,0,7
4603,"2519355518	",7,0,7
4604,"747846795573628928	",7,0,7
4605,"1977797292	",7,0,7
4606,"4869638333	",7,0,7
4612,"2230279075	",7,0,7
4614,"15984406	",7,0,7
4616,"142908783	",7,0,7
4617,"799015316	",7,0,7
4622,"2872436685	",7,0,7
4623,"912456868617797634	",7,0,7
4626,"27537981	",7,0,7
4627,"32969704	",7,0,7
4628,"831187740851109888	",7,0,7
4632,"839153256353804288	",7,0,7
4636,"827246630873100288	",7,0,7
4637,"73005586	",7,0,7
4638,"2873236889	",7,0,7
4646,"908717474681671681	",7,0,7
4648,"58181498	",7,0,7
4651,"708800580995522560	",7,0,7
4653,"62476005	",7,0,7
4657,"1967370475	",7,0,7
4660,"68752979	",7,0,7
4670,"903759699992076288	",7,0,7
4671,"191884672	",7,0,7
4672,"902893281067110400	",7,0,7
4674,"798637505734148100	",7,0,7
4675,"22733227	",7,0,7
4684,"46419288	",7,0,7
4690,"899630663720206336	",7,0,7
4691,"154767426	",7,0,7
4697,"835019421559189508	",7,0,7
4699,"1453872644	",7,0,7
4702,"21378105	",7,0,7
4705,"19103864	",7,0,7
4706,"824292776489553920	",7,0,7
4708,"2944341233	",7,0,7
4711,"39352512	",7,0,7
4714,"821016767203901440	",7,0,7
4718,"747118403031228416	",7,0,7
4719,"89816032	",7,0,7
4727,"40099386	",7,0,7
4730,"301762122	",7,0,7
4733,"47726900	",7,0,7
4734,"774417516252827648	",7,0,7
4735,"52733059	",7,0,7
4736,"804402576057892864	",7,0,7
4737,"800059824918532096	",7,0,7
4738,"204447908	",7,0,7
4740,"700475132	",7,0,7
4741,"250647032	",7,0,7
4745,"831693975098687489	",7,0,7
4747,"360028677	",7,0,7
4748,"2567763980	",7,0,7
4750,"4921784082	",7,0,7
4752,"3347122559	",7,0,7
4753,"825099212652113920	",7,0,7
4754,"251737396	",7,0,7
4755,"840578968269004800	",7,0,7
4760,"845837339687604224	",7,0,7
4761,"2936908130	",7,0,7
4766,"2538264847	",7,0,7
4770,"306806831	",7,0,7
4774,"15975460	",7,0,7
4778,"823777564741144576	",7,0,7
4779,"49814519	",7,0,7
4780,"1398415801	",7,0,7
4783,"4409570974	",7,0,7
4785,"889877430541983745	",7,0,7
4787,"810938203582537729	",7,0,7
4788,"39761338	",7,0,7
4789,"3187320759	",7,0,7
4791,"2191532881	",7,0,7
4794,"885836107899969537	",7,0,7
4798,"884836951626534912	",7,0,7
4801,"1362828098	",7,0,7
4816,"71382116	",7,0,7
4817,"49483516	",7,0,7
4819,"812312508	",7,0,7
4820,"1936403509	",7,0,7
4823,"14990794	",7,0,7
4826,"60841112	",7,0,7
4828,"881950144681443329	",7,0,7
4830,"799997149576622080	",7,0,7
4831,"44783247	",7,0,7
4832,"16220527	",7,0,7
4833,"824681118247059456	",7,0,7
4834,"314607442	",7,0,7
4841,"823945423274414080	",7,0,7
4844,"453386948	",7,0,7
4847,"168502762	",7,0,7
4849,"850173122535751680	",7,0,7
4850,"806659315004276740	",7,0,7
4851,"599851107	",7,0,7
4853,"394045711	",7,0,7
4857,"4897789989	",7,0,7
4858,"15956182	",7,0,7
4861,"822491301484576772	",7,0,7
4862,"27949475	",7,0,7
4864,"848599899843084288	",7,0,7
4867,"2300242908	",7,0,7
4869,"195510109	",7,0,7
4870,"2931449669	",7,0,7
4871,"755105541341315072	",7,0,7
4874,"4850268548	",7,0,7
4877,"49107617	",7,0,7
4878,"3288838509	",7,0,7
4879,"253434804	",7,0,7
4881,"26389194	",7,0,7
4883,"830104343626018816	",7,0,7
4884,"825565263311495168	",7,0,7
4885,"2785784724	",7,0,7
4886,"1620530348	",7,0,7
4889,"2877451744	",7,0,7
4890,"819254173720072195	",7,0,7
4891,"1378625954	",7,0,7
4892,"19137865	",7,0,7
4894,"69724428	",7,0,7
4896,"36644047	",7,0,7
4897,"867804686006583297	",7,0,7
4898,"775881987802427392	",7,0,7
4901,"2308922067	",7,0,7
4902,"826607478167080962	",7,0,7
4904,"378699319	",7,0,7
4907,"2735773706	",7,0,7
4909,"176071450	",7,0,7
4910,"32820396	",7,0,7
4912,"287561185	",7,0,7
4915,"344372490	",7,0,7
4916,"724327951370579968	",7,0,7
4917,"456311634	",7,0,7
4918,"20201402	",7,0,7
4919,"452696089	",7,0,7
4920,"870392476334383105	",7,0,7
4921,"764625665660289024	",7,0,7
4924,"27098320	",7,0,7
4925,"235355769	",7,0,7
4927,"33049448	",7,0,7
4928,"798665509831147520	",7,0,7
4929,"2716628650	",7,0,7
4930,"820833504803946496	",7,0,7
4933,"199539617	",7,0,7
4934,"714702343284068353	",7,0,7
4935,"16826860	",7,0,7
4936,"191536830	",7,0,7
4937,"830395216553197573	",7,0,7
4938,"14858441	",7,0,7
4940,"135581728	",7,0,7
4941,"21822436	",7,0,7
4942,"42998519	",7,0,7
4944,"1365637340	",7,0,7
4945,"770597146152300544	",7,0,7
4947,"4040041341	",7,0,7
4948,"226682792	",7,0,7
4949,"3024751544	",7,0,7
4951,"866479003	",7,0,7
4952,"29603645	",7,0,7
4953,"825505507708280832	",7,0,7
4954,"786618432745709569	",7,0,7
4955,"24286654	",7,0,7
4956,"2163746420	",7,0,7
4957,"61173333	",7,0,7
4958,"1120898341	",7,0,7
4959,"2738624585	",7,0,7
4960,"21453682	",7,0,7
4961,"796837874327048192	",7,0,7
4962,"353951353	",7,0,7
4963,"36145914	",7,0,7
4965,"89339383	",7,0,7
4966,"28394923	",7,0,7
4969,"14539455	",7,0,7
4972,"16654294	",7,0,7
4973,"3983879113	",7,0,7
4974,"13131292	",7,0,7
4975,"219076651	",7,0,7
4977,"810802664	",7,0,7
4978,"2400485557	",7,0,7
4980,"332128576	",7,0,7
4981,"1357784377	",7,0,7
4982,"16061691	",7,0,7
4983,"745670821964816384	",7,0,7
4984,"713365547837042689	",7,0,7
4986,"1195902152	",7,0,7
4988,"842849821396361217	",7,0,7
4989,"362847639	",7,0,7
4992,"802259419190951941	",7,0,7
4994,"845492819678527488	",7,0,7
4997,"606907410	",7,0,7
5000,"112159686	",7,0,7
5001,"873279460476432386	",7,0,7
5004,"335121547	",7,0,7
5006,"1614107629	",7,0,7
5007,"756343000750358529	",7,0,7
5008,"931471958	",7,0,7
5009,"864500770040721408	",7,0,7
5010,"34621886	",7,0,7
5012,"492652788	",7,0,7
5016,"27571352	",7,0,7
5017,"1350604596	",7,0,7
5018,"755540520118648834	",7,0,7
5019,"849797163098009601	",7,0,7
5020,"2153971220	",7,0,7
5021,"322874617	",7,0,7
5023,"760582659202428928	",7,0,7
5024,"2584580650	",7,0,7
5026,"821626464	",7,0,7
5030,"972758396	",7,0,7
5031,"25379347	",7,0,7
5032,"1681137312	",7,0,7
5033,"153836643	",7,0,7
5034,"818967020263927811	",7,0,7
5035,"723372114	",7,0,7
5036,"38942131	",7,0,7
5037,"706665154356891648	",7,0,7
5039,"376558848	",7,0,7
5040,"846144319	",7,0,7
5041,"737355119780499456	",7,0,7
5044,"1045110018	",7,0,7
5048,"490787458	",7,0,7
5050,"75318169	",7,0,7
5051,"864978002026868736	",7,0,7
5053,"812231698070978562	",7,0,7
5056,"863161360129159168	",7,0,7
5058,"2573854993	",7,0,7
5061,"365209451	",7,0,7
5062,"839831182640627712	",7,0,7
5066,"2935704877	",7,0,7
5067,"3799306752	",7,0,7
5069,"3318058354	",7,0,7
5071,"756341289361092608	",7,0,7
5075,"801100959652970496	",7,0,7
5076,"16904814	",7,0,7
5077,"864502536736264192	",7,0,7
5079,"2826936709	",7,0,7
5083,"1873601972	",7,0,7
5085,"1530987500	",7,0,7
5087,"291499147	",7,0,7
5088,"246807408	",7,0,7
5089,"158165652	",7,0,7
5092,"1499148506	",7,0,7
5093,"751025777769115648	",7,0,7
5097,"2742832246	",7,0,7
5098,"478899852	",7,0,7
5099,"37043619	",7,0,7
5100,"377575457	",7,0,7
5101,"809897553588170752	",7,0,7
5104,"818856222	",7,0,7
5107,"19088288	",7,0,7
5108,"4169033472	",7,0,7
5111,"825127941507944448	",7,0,7
5114,"756623497854541826	",7,0,7
5115,"1691946553	",7,0,7
5116,"283708433	",7,0,7
5117,"19273767	",7,0,7
5118,"837007465300418560	",7,0,7
5119,"323981782	",7,0,7
5120,"1276374518	",7,0,7
5121,"2799014685	",7,0,7
5122,"16993806	",7,0,7
5127,"554520867	",7,0,7
5130,"824813360034111488	",7,0,7
5131,"621294376	",7,0,7
5132,"1319620506	",7,0,7
5134,"575130132	",7,0,7
5135,"4823335694	",7,0,7
5137,"815350772103872512	",7,0,7
5143,"783494688909262848	",7,0,7
5148,"451777737	",7,0,7
5149,"20926151	",7,0,7
5150,"68485865	",7,0,7
5151,"582932632	",7,0,7
5155,"1942556058	",7,0,7
5157,"819274503276498944	",7,0,7
5158,"393821580	",7,0,7
5159,"17402257	",7,0,7
5160,"1115235062	",7,0,7
5164,"3225798290	",7,0,7
5167,"148505933	",7,0,7
5168,"546201880	",7,0,7
5169,"497697132	",7,0,7
5170,"142897402	",7,0,7
5173,"409779313	",7,0,7
5174,"311632838	",7,0,7
5176,"116644547	",7,0,7
5178,"394905807	",7,0,7
5180,"3730781894	",7,0,7
5181,"2797144345	",7,0,7
5183,"2579798984	",7,0,7
5184,"741045126101749761	",7,0,7
5185,"826855925009018880	",7,0,7
5186,"944977626	",7,0,7
5187,"828019084419674112	",7,0,7
5189,"372053421	",7,0,7
5190,"827980268065665024	",7,0,7
5192,"379331849	",7,0,7
5194,"67875296	",7,0,7
5195,"826135722843201537	",7,0,7
5197,"872831150	",7,0,7
5199,"596203585	",7,0,7
5201,"760574526	",7,0,7
5203,"758647765060751361	",7,0,7
5204,"492996253	",7,0,7
5205,"15072797	",7,0,7
5206,"725057289539997697	",7,0,7
5207,"101346144	",7,0,7
5208,"21014795	",7,0,7
5209,"1575689822	",7,0,7
5222,"3070381298	",7,0,7
5224,"387769772	",7,0,7
5225,"214329534	",7,0,7
5226,"201942202	",7,0,7
5227,"635840816	",7,0,7
5228,"380544749	",7,0,7
5229,"831733081878953984	",7,0,7
5232,"24220329	",7,0,7
5237,"1144050722	",7,0,7
5239,"18951837	",7,0,7
5240,"4776740239	",7,0,7
5242,"917352780	",7,0,7
5243,"17084195	",7,0,7
5244,"822867907625545729	",7,0,7
5246,"902517571	",7,0,7
5247,"836644340436877312	",7,0,7
5248,"3762441743	",7,0,7
5249,"1000373353	",7,0,7
5254,"835651148354768896	",7,0,7
5255,"5149	",7,0,7
5260,"555721005	",7,0,7
5261,"840623059493036032	",7,0,7
5265,"4639223112	",7,0,7
5266,"2400901568	",7,0,7
5267,"827601631671750656	",7,0,7
5268,"212056045	",7,0,7
5270,"92119447	",7,0,7
5273,"2822863047	",7,0,7
5275,"357488888	",7,0,7
5276,"797342566874279936	",7,0,7
5281,"2180513238	",7,0,7
5283,"65083339	",7,0,7
5284,"446769873	",7,0,7
5285,"4896504503	",7,0,7
5287,"789075476358631424	",7,0,7
5289,"799398837702037504	",7,0,7
5291,"351418096	",7,0,7
5292,"589704787	",7,0,7
5296,"16943377	",7,0,7
5297,"736284043583590400	",7,0,7
5298,"88293771	",7,0,7
5299,"834977394842865664	",7,0,7
5300,"2796447883	",7,0,7
5301,"3929315653	",7,0,7
5302,"1588996561	",7,0,7
5303,"17911218	",7,0,7
5304,"18449562	",7,0,7
5306,"770724698527113216	",7,0,7
5310,"800867074289434624	",7,0,7
5311,"378147040	",7,0,7
5315,"821369233489727489	",7,0,7
5317,"813888460574564354	",7,0,7
5322,"756345335941857280	",7,0,7
5324,"2348603065	",7,0,7
5325,"90839118	",7,0,7
5327,"1507279322	",7,0,7
5328,"806906355214852096	",7,0,7
5329,"474260446	",7,0,7
5330,"738090832385839108	",7,0,7
5334,"809902533229629440	",7,0,7
5335,"32804662	",7,0,7
5337,"2678076546	",7,0,7
5338,"815217621058523136	",7,0,7
5341,"816833925456789505	",7,0,7
5342,"400049436	",7,0,7
5343,"25014465	",7,0,7
5344,"153535259	",7,0,7
5346,"439950366	",7,0,7
5347,"2826410182	",7,0,7
5348,"59269191	",7,0,7
5349,"4868688743	",7,0,7
5350,"39628819	",7,0,7
5351,"32283017	",7,0,7
5352,"760581194996211712	",7,0,7
5353,"824618903091499008	",7,0,7
5354,"796745947711672324	",7,0,7
5355,"164305606	",7,0,7
5357,"792131850	",7,0,7
5358,"1299963084	",7,0,7
5359,"119561245	",7,0,7
5360,"17963919	",7,0,7
5361,"1273760552	",7,0,7
5362,"708891781820063749	",7,0,7
5363,"362274946	",7,0,7
5365,"48854752	",7,0,7
5366,"182073209	",7,0,7
5368,"27669267	",7,0,7
5369,"426361581	",7,0,7
5370,"94191295	",7,0,7
5371,"1386677071	",7,0,7
5372,"166189997	",7,0,7
5373,"16564503	",7,0,7
5375,"283644861	",7,0,7
5376,"15546929	",7,0,7
5377,"88515689	",7,0,7
5378,"1195197054	",7,0,7
5379,"627527209	",7,0,7
5380,"716202792491220993	",7,0,7
5381,"793766323809583104	",7,0,7
5384,"867378174	",7,0,7
5385,"536639578	",7,0,7
5386,"38512005	",7,0,7
5387,"82229344	",7,0,7
5388,"827638016608964609	",7,0,7
5391,"1447225711	",7,0,7
5395,"193759084	",7,0,7
5397,"715410775	",7,0,7
5398,"16170417	",7,0,7
5401,"750009757	",7,0,7
5402,"2810104812	",7,0,7
5406,"461713420	",7,0,7
5407,"185897242	",7,0,7
5409,"1193469660	",7,0,7
5413,"729503940	",7,0,7
5414,"38874510	",7,0,7
5416,"829119430072397827	",7,0,7
5417,"21939744	",7,0,7
5418,"2740546767	",7,0,7
5420,"574643245	",7,0,7
5421,"30014558	",7,0,7
5422,"3319655434	",7,0,7
5423,"3071601897	",7,0,7
5424,"845053430	",7,0,7
5425,"19748988	",7,0,7
5426,"996212894	",7,0,7
5427,"21833728	",7,0,7
5429,"595088924	",7,0,7
5430,"737675407441305600	",7,0,7
5432,"631858291	",7,0,7
5433,"1365542394	",7,0,7
5439,"16708651	",7,0,7
5440,"23177299	",7,0,7
5444,"4819091753	",7,0,7
5445,"816850127449047040	",7,0,7
5449,"499056373	",7,0,7
5451,"823231843583463425	",7,0,7
5454,"23951203	",7,0,7
5455,"27516120	",7,0,7
5456,"136728774	",7,0,7
5457,"368677030	",7,0,7
5458,"23787127	",7,0,7
5459,"3024352578	",7,0,7
5467,"191289024	",7,0,7
5468,"21874827	",7,0,7
5479,"800164329324580865	",7,0,7
5480,"49408159	",7,0,7
5482,"53092217	",7,0,7
5483,"23908938	",7,0,7
5486,"455336719	",7,0,7
5487,"2933891	",7,0,7
5488,"280812815	",7,0,7
5491,"4809934462	",7,0,7
5493,"38118028	",7,0,7
5496,"803078072949997568	",7,0,7
5497,"3897818973	",7,0,7
5498,"20240083	",7,0,7
5499,"118391782	",7,0,7
5504,"3142576148	",7,0,7
5505,"21694504	",7,0,7
5507,"284316103	",7,0,7
5509,"14538268	",7,0,7
5510,"820187383	",7,0,7
5511,"824671417795039233	",7,0,7
5512,"25684587	",7,0,7
5518,"34370438	",7,0,7
5520,"1663282496	",7,0,7
5522,"822844948433301504	",7,0,7
5523,"814746392	",7,0,7
5524,"11634242	",7,0,7
5527,"1437125160	",7,0,7
5528,"23397410	",7,0,7
5531,"822998464783060994	",7,0,7
5532,"436133718	",7,0,7
5533,"4277737394	",7,0,7
5534,"820822882385174528	",7,0,7
5535,"55581659	",7,0,7
5536,"876770420	",7,0,7
5538,"3256793215	",7,0,7
5539,"41734930	",7,0,7
5540,"16876324	",7,0,7
5549,"3528564074	",7,0,7
5551,"1279525932	",7,0,7
5555,"279774807	",7,0,7
5556,"37853075	",7,0,7
5557,"143562492	",7,0,7
5560,"421616276	",7,0,7
5563,"47626551	",7,0,7
5564,"19290606	",7,0,7
5566,"85219527	",7,0,7
5571,"165082911	",7,0,7
5573,"818513652814843906	",7,0,7
5577,"4568358856	",7,0,7
5579,"4584282501	",7,0,7
5580,"2919219271	",7,0,7
5582,"16475267	",7,0,7
5584,"318274351	",7,0,7
5588,"3270690385	",7,0,7
5589,"51827732	",7,0,7
5591,"354117838	",7,0,7
5592,"807323859879940098	",7,0,7
5594,"2405432884	",7,0,7
5599,"48477806	",7,0,7
5600,"78986091	",7,0,7
5603,"591297698	",7,0,7
5604,"589606816	",7,0,7
5609,"572248272	",7,0,7
5611,"620144865	",7,0,7
5612,"4789918822	",7,0,7
5613,"15053754	",7,0,7
5615,"19038210	",7,0,7
5616,"26360563	",7,0,7
5621,"26138581	",7,0,7
5622,"3011582208	",7,0,7
5623,"17234928	",7,0,7
5628,"178510929	",7,0,7
5629,"491918061	",7,0,7
5630,"247744426	",7,0,7
5631,"720594572867411968	",7,0,7
5632,"15447275	",7,0,7
5633,"165285550	",7,0,7
5636,"756232900719194112	",7,0,7
5637,"2211489373	",7,0,7
5639,"785312144363368449	",7,0,7
5642,"796146651068964864	",7,0,7
5646,"32700999	",7,0,7
5647,"1161929450	",7,0,7
5648,"2547322378	",7,0,7
5652,"7535522	",7,0,7
5653,"788456361751351296	",7,0,7
5655,"155930568	",7,0,7
5658,"23213699	",7,0,7
5660,"149286479	",7,0,7
5661,"198984959	",7,0,7
5666,"69422460	",7,0,7
5667,"2883453135	",7,0,7
5672,"4196714413	",7,0,7
5674,"755414445350850560	",7,0,7
5690,"19993673	",7,0,7
5691,"745781566958231552	",7,0,7
5692,"3122099613	",7,0,7
5696,"1007917022	",7,0,7
5698,"31532999	",7,0,7
5700,"51468871	",7,0,7
5702,"743258876045197312	",7,0,7
5703,"562595617	",7,0,7
5708,"780269431	",7,0,7
5714,"799068469	",7,0,7
5725,"4554876920	",7,0,7
5729,"2398653972	",7,0,7
5733,"360201349	",7,0,7
5735,"315899802	",7,0,7
5738,"243823314	",7,0,7
5742,"2467720274	",7,0,7
5744,"3313814426	",7,0,7
5748,"52215860	",7,0,7
5752,"464432888	",7,0,7
5753,"3163808873	",7,0,7
5756,"760451352	",7,0,7
5758,"34023303	",7,0,7
5766,"2846711961	",7,0,7
5770,"363245639	",7,0,7
5774,"15812243	",7,0,7
5778,"619513346	",7,0,7
5783,"520375230	",7,0,7
5787,"125184430	",7,0,7
5788,"51796158	",7,0,7
5789,"179147122	",7,0,7
5792,"59484281	",7,0,7
5801,"1410590874	",7,0,7
5806,"51002583	",7,0,7
5808,"377773483	",7,0,7
5810,"245891006	",7,0,7
5811,"251144180	",7,0,7
5813,"387004354	",7,0,7
5814,"297557669	",7,0,7
5818,"396044297	",7,0,7
5829,"116505994	",7,0,7
5830,"24026095	",7,0,7
5833,"19318314	",7,0,7
5847,"942156122	",7,0,7
5850,"92186819	",7,0,7
5855,"16857508	",7,0,7
5856,"1397941623292456961	",7,0,7
5862,"1383197702075215875	",7,0,7
5864,"1372640347365457922	",7,0,7
5865,"844317459826008065	",7,0,7
5869,"786533215519387649	",7,0,7
5870,"745699859169165312	",7,0,7
5872,"2717834801	",7,0,7
5873,"1356639809272377345	",7,0,7
5877,"505998182	",7,0,7
5878,"959080314243985408	",7,0,7
5879,"1354083109382320129	",7,0,7
5880,"1309899055938572290	",7,0,7
5881,"822881456376582144	",7,0,7
5883,"565515529	",7,0,7
5884,"827884806683897856	",7,0,7
5885,"8714272	",7,0,7
5887,"1351885928156045312	",7,0,7
5889,"1071211848949788673	",7,0,7
5890,"926298158572847104	",7,0,7
5891,"1258553185792294912	",7,0,7
5894,"16881118	",7,0,7
